home_type,posted,home_URL,home_status,home_price,home_address,home_zipcode,num_beds,num_baths,home_area
MULTI_FAMILY,115,https://www.zillow.com/homedetails/24-Ferguson-Ct-Staten-Island-NY-10307/58579440_zpid/,FOR_SALE,"$774,900","24 Ferguson Ct, Staten Island, NY 10307",10307,4,2,2900
SINGLE_FAMILY,15,https://www.zillow.com/homedetails/155-Sandywood-Cir-Grand-Island-NY-14072/442741513_zpid/,FOR_SALE,"$629,000","155 Sandywood Cir, Grand Island, NY 14072",14072,4,3,2732
CONDO,14,https://www.zillow.com/homedetails/83-Walker-St-5-New-York-NY-10013/321899095_zpid/,FOR_SALE,"$2,495,000","83 Walker St #5, New York, NY 10013",10013,2,2,1397
CONDO,695,https://www.zillow.com/homedetails/1200-E-53rd-St-APT-4X-Brooklyn-NY-11234/80277302_zpid/,FOR_SALE,"$350,000","1200 E 53rd Street UNIT 4X, Brooklyn, NY 11234",11234,3,2,1100
SINGLE_FAMILY,5,https://www.zillow.com/homedetails/1231-E-29th-St-Brooklyn-NY-11210/30754229_zpid/,FOR_SALE,"$850,000","1231 E 29th Street, Midwood, NY 11210",11210,3,2,2065
SINGLE_FAMILY,26,https://www.zillow.com/homedetails/190-Vanderbilt-Ave-Staten-Island-NY-10304/32319498_zpid/,FOR_SALE,"$585,000","190 Vanderbilt Ave, Staten Island, NY 10304",10304,3,2,1152
CONDO,81,https://www.zillow.com/homedetails/601-Pelham-Pkwy-N-APT-305-Bronx-NY-10467/244461061_zpid/,FOR_SALE,"$150,000","601 Pelham Parkway N UNIT 305, Bronx, NY 10467",10467,1,1,900
CONDO,19,https://www.zillow.com/homedetails/305-5th-Ave-APT-3A-Brooklyn-NY-11215/245037202_zpid/,FOR_SALE,"$845,000","305 5th Ave APT 3A, Brooklyn, NY 11215",11215,2,2,0
MULTI_FAMILY,7,https://www.zillow.com/homedetails/14-42-33rd-Ave-T-Astoria-NY-11106/442701896_zpid/,FOR_SALE,"$1,449,000","14-42 33rd Ave #T, Astoria, NY 11106",11106,5,3,0
SINGLE_FAMILY,62,https://www.zillow.com/homedetails/6429-58th-Rd-Flushing-NY-11378/31988104_zpid/,FOR_SALE,"$699,999","64-29 58th Road, Maspeth, NY 11378",11378,3,2,
CONDO,12,https://www.zillow.com/homedetails/162-E-2nd-St-3BB-New-York-NY-10009/442579456_zpid/,FOR_SALE,"$439,000","162 E 2nd St #3BB, New York, NY 10009",10009,1,1,0
CONDO,11,https://www.zillow.com/homedetails/219-W-80th-St-APT-4D-New-York-NY-10024/31525265_zpid/,FOR_SALE,"$995,000","219 W 80th St APT 4D, New York, NY 10024",10024,2,2,800
CONDO,0,https://www.zillow.com/homedetails/1740-W-4th-St-APT-6H-Brooklyn-NY-11223/112500909_zpid/,FOR_SALE,"$1,100,000","1740 W 4th St APT 6H, Brooklyn, NY 11223",11223,3,3,1735
TOWNHOUSE,17,https://www.zillow.com/homedetails/1060-Olympia-Blvd-Staten-Island-NY-10306/32333364_zpid/,FOR_SALE,"$469,000","1060 Olympia Blvd, Staten Island, NY 10306",10306,3,2,1710
CONDO,154,https://www.zillow.com/homedetails/50-Central-Park-S-30-31-New-York-NY-10019/55502051_zpid/,FOR_SALE,"$70,000,000","50 Central Park S #30/31, New York, NY 10019",10019,3,6,10875
CONDO,70,https://www.zillow.com/homedetails/9430-Ridge-Blvd-APT-6D-Brooklyn-NY-11209/245056210_zpid/,FOR_SALE,"$179,000","9430 Ridge Blvd APT 6D, Brooklyn, NY 11209",11209,0,1,325
TOWNHOUSE,320,https://www.zillow.com/homedetails/34-E-63rd-St-New-York-NY-10065/2057913006_zpid/,FOR_SALE,"$55,000,000","34 E 63rd St, New York, NY 10065",10065,10,11,15875
CONDO,66,https://www.zillow.com/homedetails/2610-Ocean-Pkwy-APT-2B-Brooklyn-NY-11235/245013140_zpid/,FOR_SALE,"$320,000","2610 Ocean Pkwy APT 2B, Brooklyn, NY 11235",11235,2,1,950
SINGLE_FAMILY,83,https://www.zillow.com/homedetails/363-Warren-St-Brooklyn-NY-11201/30571332_zpid/,FOR_SALE,"$3,995,000","363 Warren St, Brooklyn, NY 11201",11201,5,5,3290
CONDO,21,https://www.zillow.com/homedetails/167-Sands-St-APT-205-Brooklyn-NY-11201/89459682_zpid/,FOR_SALE,"$340,000","167 Sands St APT 205, Brooklyn, NY 11201",11201,2,1,500
SINGLE_FAMILY,14,https://www.zillow.com/homedetails/4228-196th-St-Flushing-NY-11358/32045875_zpid/,FOR_SALE,"$939,000","4228 196th Street, Flushing, NY 11358",11358,3,2,1260
SINGLE_FAMILY,107,https://www.zillow.com/homedetails/73-Caroll-St-Bronx-NY-10464/29850489_zpid/,FOR_SALE,"$797,000","73 Caroll St, Bronx, NY 10464",10464,4,2,1620
CONDO,70,https://www.zillow.com/homedetails/87-15-165th-St-2A-Jamaica-NY-11432/2078378522_zpid/,FOR_SALE,"$120,000","87-15 165th St #2A, Jamaica, NY 11432",11432,0,1,0
CONDO,9,https://www.zillow.com/homedetails/13915-83rd-Ave-APT-337-Jamaica-NY-11435/245373042_zpid/,FOR_SALE,"$179,000","139-15 83rd Avenue UNIT 337, Briarwood, NY 11435",11435,1,1,
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/5756-80th-St-Flushing-NY-11379/31989916_zpid/,FOR_SALE,"$898,000","57-56 80th Street, Middle Village, NY 11379",11379,4,3,2130
CONDO,96,https://www.zillow.com/homedetails/100-W-57th-St-APT-7I-New-York-NY-10019/439273234_zpid/,FOR_SALE,"$139,000","100 W 57th St APT 7I, New York, NY 10019",10019,0,1,650
CONDO,3,https://www.zillow.com/homedetails/5-Tudor-City-Pl-UNIT-PENTHOUSE-4-New-York-NY-10017/442165707_zpid/,FOR_SALE,"$3,750,000","5 Tudor City Pl UNIT PENTHOUSE 4, New York, NY 10017",10017,2,2,0
CONDO,76,https://www.zillow.com/homedetails/205-E-63rd-St-APT-5H-New-York-NY-10065/72528517_zpid/,FOR_SALE,"$250,000","205 E 63rd St APT 5H, New York, NY 10065",10065,0,1,0
TOWNHOUSE,320,https://www.zillow.com/homedetails/9-W-54th-St-New-York-NY-10019/2057926072_zpid/,FOR_SALE,"$49,500,000","9 W 54th St, New York, NY 10019",10019,11,10,24000
SINGLE_FAMILY,70,https://www.zillow.com/homedetails/184-Ascan-Ave-Flushing-NY-11375/32005253_zpid/,FOR_SALE,"$2,188,000","184 Ascan Ave, Flushing, NY 11375",11375,5,4,2640
SINGLE_FAMILY,108,https://www.zillow.com/homedetails/120-Bay-St-Staten-Island-NY-10301/442258143_zpid/,FOR_SALE,"$5,100","120 Bay St, Staten Island, NY 10301",10301,,0,1933
CONDO,320,https://www.zillow.com/homedetails/955-Lexington-Ave-5C-New-York-NY-10021/244727818_zpid/,FOR_SALE,"$1,000,000","955 Lexington Ave #5C, New York, NY 10021",10021,2,2,0
CONDO,176,https://www.zillow.com/homedetails/21-Arden-St-APT-5A-New-York-NY-10040/2054303228_zpid/,FOR_SALE,"$149,900","21 Arden St APT 5A, New York, NY 10040",10040,2,1,604
CONDO,203,https://www.zillow.com/homedetails/424-E-115th-St-APT-4C-New-York-NY-10029/349447002_zpid/,FOR_SALE,"$99,000","424 E 115th St APT 4C, New York, NY 10029",10029,0,1,0
SINGLE_FAMILY,11,https://www.zillow.com/homedetails/363-Collfield-Ave-Staten-Island-NY-10314/32284026_zpid/,FOR_SALE,"$659,900","363 Collfield Ave, Staten Island, NY 10314",10314,3,2,1485
CONDO,70,https://www.zillow.com/homedetails/6712-Yellowstone-Blvd-APT-D8-Flushing-NY-11375/94883576_zpid/,FOR_SALE,"$410,000","6712 Yellowstone Blvd APT D8, Flushing, NY 11375",11375,2,1,0
SINGLE_FAMILY,74,https://www.zillow.com/homedetails/92-07-69th-Ave-Forest-Hills-NY-11375/2064409865_zpid/,FOR_SALE,"$1,180,000","92-07 69th Ave, Forest Hills, NY 11375",11375,3,2,1680
CONDO,18,https://www.zillow.com/homedetails/201-W-70th-St-APT-5D-New-York-NY-10023/72521264_zpid/,FOR_SALE,"$375,000","201 W 70th St APT 5D, New York, NY 10023",10023,1,1,750
SINGLE_FAMILY,40,https://www.zillow.com/homedetails/86-Crooke-Ave-Brooklyn-NY-11226/30665718_zpid/,FOR_SALE,"$2,295,000","86 Crooke Ave, Brooklyn, NY 11226",11226,5,4,3800
CONDO,96,https://www.zillow.com/homedetails/58-03-Van-Cleef-St-3C-Corona-NY-11368/2080565398_zpid/,FOR_SALE,"$289,900","58-03 Van Cleef Street UNIT 3C, Flushing, NY 11368",11368,2,2,
SINGLE_FAMILY,38,https://www.zillow.com/homedetails/1668-83rd-St-Brooklyn-NY-11214/145591590_zpid/,FOR_SALE,"$850,000","1668 83rd St, Brooklyn, NY 11214",11214,3,2,1040
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/26-Aster-Ct-Brooklyn-NY-11229/143067262_zpid/,FOR_SALE,"$499,000","26 Aster Ct, Brooklyn, NY 11229",11229,4,2,1332
CONDO,41,https://www.zillow.com/homedetails/78-Bedford-St-APT-5C-New-York-NY-10014/2110313326_zpid/,FOR_SALE,"$1,695,000","78 Bedford St APT 5C, New York, NY 10014",10014,2,1,0
TOWNHOUSE,320,https://www.zillow.com/homedetails/11-E-74th-St-New-York-NY-10021/143147683_zpid/,FOR_SALE,"$43,000,000","11 E 74th St, New York, NY 10021",10021,6,11,0
CONDO,7,https://www.zillow.com/homedetails/965-5th-Ave-OFC-1B-New-York-NY-10075/2096225549_zpid/,FOR_SALE,"$1,495,000","965 5th Ave OFC 1B, New York, NY 10075",10075,3,3,0
CONDO,76,https://www.zillow.com/homedetails/2025-Valentine-Ave-6B-Bronx-NY-10457/215949256_zpid/,FOR_SALE,"$85,000","2025 Valentine Ave #6B, Bronx, NY 10457",10457,0,1,550
SINGLE_FAMILY,76,https://www.zillow.com/homedetails/16016-73rd-Ave-Flushing-NY-11366/32072808_zpid/,FOR_SALE,"$899,000","16016 73rd Ave, Flushing, NY 11366",11366,3,3,
CONDO,110,https://www.zillow.com/homedetails/1012-Faile-St-1012A-Bronx-NY-10459/29780874_zpid/,FOR_SALE,"$255,000","1012 Faile St #1012A, Bronx, NY 10459",10459,2,1,766
CONDO,35,https://www.zillow.com/homedetails/251-Pacific-St-APT-21-Brooklyn-NY-11201/245011027_zpid/,FOR_SALE,"$995,000","251 Pacific St APT 21, Brooklyn, NY 11201",11201,3,1,0
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/2253-Edsall-Ave-Bronx-NY-10463/29851539_zpid/,FOR_SALE,"$970,000","2253 Edsall Ave, Bronx, NY 10463",10463,3,2,1246
TOWNHOUSE,369,https://www.zillow.com/homedetails/260-Hicks-St-Brooklyn-NY-11201/2054252491_zpid/,FOR_SALE,"$2,499,999","260 Hicks Street, Brooklyn Heights, NY 11201",11201,9,9,
CONDO,69,https://www.zillow.com/homedetails/5425-Valles-Ave-APT-1L-Bronx-NY-10471/120560939_zpid/,FOR_SALE,"$245,000","5425 Valles Ave APT 1L, Bronx, NY 10471",10471,2,1,1100
CONDO,92,https://www.zillow.com/homedetails/2000-Daly-Ave-APT-5B-Bronx-NY-10460/439578156_zpid/,FOR_SALE,"$230,000","2000 Daly Ave APT 5B, Bronx, NY 10460",10460,3,1,1157
CONDO,22,https://www.zillow.com/homedetails/77-Greenwich-St-APT-23A-New-York-NY-10006/338880084_zpid/,FOR_SALE,"$2,995,000","77 Greenwich St APT 23A, New York, NY 10006",10006,3,3,1721
CONDO,11,https://www.zillow.com/homedetails/303-Warren-St-UNIT-GARDEN-Brooklyn-NY-11201/442630308_zpid/,FOR_SALE,"$2,995,000","303 Warren St UNIT GARDEN, Brooklyn, NY 11201",11201,3,3,2156
SINGLE_FAMILY,17,https://www.zillow.com/homedetails/34-Allison-Ave-Staten-Island-NY-10306/32337018_zpid/,FOR_SALE,"$1,280,000","34 Allison Ave, Staten Island, NY 10306",10306,4,4,2702
MULTI_FAMILY,4,https://www.zillow.com/homedetails/3801-Paulding-Ave-A-Bronx-NY-10469/442762290_zpid/,FOR_SALE,"$758,990","3801 Paulding Ave #A, Bronx, NY 10469",10469,4,3,1958
CONDO,281,https://www.zillow.com/homedetails/506-W-145th-St-4D-New-York-NY-10031/2059103741_zpid/,FOR_SALE,"$125,000","506 W 145th St #4D, New York, NY 10031",10031,1,1,0
CONDO,145,https://www.zillow.com/homedetails/675-Walton-Ave-APT-2K-Bronx-NY-10451/336965182_zpid/,FOR_SALE,"$99,000","675 Walton Ave APT 2K, Bronx, NY 10451",10451,0,1,
CONDO,49,https://www.zillow.com/homedetails/111-Hudson-St-APT-3B-New-York-NY-10013/89334443_zpid/,FOR_SALE,"$1,750,000","111 Hudson St APT 3B, New York, NY 10013",10013,4,4,3000
CONDO,18,https://www.zillow.com/homedetails/611-W-56th-St-APT-21B-New-York-NY-10019/338880984_zpid/,FOR_SALE,"$2,375,000","611 W 56th St APT 21B, New York, NY 10019",10019,3,3,1547
SINGLE_FAMILY,237,https://www.zillow.com/homedetails/13-29-Malba-Dr-Whitestone-NY-11357/2072176105_zpid/,FOR_SALE,"$1,598,000","13-29 Malba Drive, Whitestone, NY 11357",11357,4,4,2500
CONDO,8,https://www.zillow.com/homedetails/61-Morningside-Ave-APT-2-Manhattan-NY-10027/333728979_zpid/,FOR_SALE,"$450,000","61 Morningside Ave APT 2, Manhattan, NY 10027",10027,3,2,0
CONDO,29,https://www.zillow.com/homedetails/114-20-Queens-Blvd-51-Forest-Hills-NY-11375/442112898_zpid/,FOR_SALE,"$349,000","114-20 Queens Blvd #51, Forest Hills, NY 11375",11375,2,1,0
CONDO,101,https://www.zillow.com/homedetails/299-Riverside-Dr-APT-3E-New-York-NY-10025/305329357_zpid/,FOR_SALE,"$999,000","299 Riverside Dr APT 3E, New York, NY 10025",10025,2,2,1100
SINGLE_FAMILY,67,https://www.zillow.com/homedetails/123-E-69th-St-New-York-NY-10021/31534950_zpid/,FOR_SALE,"$11,995,000","123 E 69th St, New York, NY 10021",10021,7,7,8000
MULTI_FAMILY,63,https://www.zillow.com/homedetails/57-70-80th-St-Middle-Village-NY-11379/31989922_zpid/,FOR_SALE,"$958,000","57-70 80th St, Middle Village, NY 11379",11379,5,3,2043
CONDO,126,https://www.zillow.com/homedetails/7720-Austin-St-APT-5F-Forest-Hills-NY-11375/246035903_zpid/,FOR_SALE,"$225,000","7720 Austin St APT 5F, Forest Hills, NY 11375",11375,1,1,675
SINGLE_FAMILY,272,https://www.zillow.com/homedetails/124-W-118th-St-New-York-NY-10026/342168251_zpid/,FOR_SALE,"$2,600,000","124 W 118th St, New York, NY 10026",10026,6,4,4500
CONDO,111,https://www.zillow.com/homedetails/33-04-93rd-St-1W-Jackson-Heights-NY-11372/384456616_zpid/,FOR_SALE,"$380,000","33-04 93rd Street UNIT 1W, Jackson Heights, NY 11372",11372,2,2,
CONDO,86,https://www.zillow.com/homedetails/243-W-End-Ave-APT-103-New-York-NY-10023/244781943_zpid/,FOR_SALE,"$315,000","243 W End Ave APT 103, New York, NY 10023",10023,0,1,0
CONDO,6,https://www.zillow.com/homedetails/278-Nagle-Ave-APT-2E-New-York-NY-10034/2138665328_zpid/,FOR_SALE,"$250,000","278 Nagle Avenue UNIT 2E, New York, NY 10034",10034,2,1,0
CONDO,76,https://www.zillow.com/homedetails/56-Leonard-St-PH52A-New-York-NY-10013/439965021_zpid/,FOR_SALE,"$19,995,000","56 Leonard St #PH52A, New York, NY 10013",10013,4,5,3658
CONDO,320,https://www.zillow.com/homedetails/51-34-30th-Ave-Woodside-NY-11377/346670952_zpid/,FOR_SALE,"$350,000","51-34 30th Ave, Woodside, NY 11377",11377,2,1,0
CONDO,4,https://www.zillow.com/homedetails/2504-Olinville-Ave-APT-2C-Bronx-NY-10467/442771621_zpid/,FOR_SALE,"$435,000","2504 Olinville Ave APT 2C, Bronx, NY 10467",10467,3,2,1100
CONDO,118,https://www.zillow.com/homedetails/2711-Avenue-X-APT-2F-Brooklyn-NY-11235/122973065_zpid/,FOR_SALE,"$368,000","2711 Avenue X APT 2F, Brooklyn, NY 11235",11235,2,1,1000
APARTMENT,432,https://www.zillow.com/homedetails/162-Arlo-Rd-A-Staten-Island-NY-10301/217911698_zpid/,FOR_SALE,"$229,998","162 Arlo Rd #A, Staten Island, NY 10301",10301,2,1,860
CONDO,199,https://www.zillow.com/homedetails/246-E-90th-St-APT-5B-Manhattan-NY-10128/94639449_zpid/,FOR_SALE,"$320,000","246 E 90th St APT 5B, Manhattan, NY 10128",10128,1,1,0
CONDO,64,https://www.zillow.com/homedetails/2569-W-2nd-St-APT-4C-Brooklyn-NY-11223/245068374_zpid/,FOR_SALE,"$198,000","2569 W 2nd St APT 4C, Brooklyn, NY 11223",11223,1,1,750
CONDO,14,https://www.zillow.com/homedetails/300-8th-Ave-APT-2N-Brooklyn-NY-11215/245070543_zpid/,FOR_SALE,"$259,000","300 8th Ave APT 2N, Brooklyn, NY 11215",11215,0,1,500
MULTI_FAMILY,76,https://www.zillow.com/homedetails/33-52-59th-St-1-2-Woodside-NY-11377/440198867_zpid/,FOR_SALE,"$799,999","33-52 59th St #1-2, Woodside, NY 11377",11377,4,3,1800
CONDO,59,https://www.zillow.com/homedetails/1777-Madison-Ave-APT-24-New-York-NY-10035/244766511_zpid/,FOR_SALE,"$185,000","1777 Madison Ave APT 24, New York, NY 10035",10035,0,1,400
CONDO,285,https://www.zillow.com/homedetails/775-Lafayette-Ave-APT-4A-Brooklyn-NY-11221/2057809051_zpid/,FOR_SALE,"$340,000","775 Lafayette Ave APT 4A, Brooklyn, NY 11221",11221,1,1,667
SINGLE_FAMILY,73,https://www.zillow.com/homedetails/121-86th-St-Brooklyn-NY-11209/30699457_zpid/,FOR_SALE,"$1,048,000","121 86th St, Brooklyn, NY 11209",11209,3,3,1957
CONDO,17,https://www.zillow.com/homedetails/1116-Hoe-Ave-APT-1B-Bronx-NY-10459/442455957_zpid/,FOR_SALE,"$189,000","1116 Hoe Avenue UNIT 1B, Bronx, NY 10459",10459,4,1,1075
CONDO,4,https://www.zillow.com/homedetails/417-E-87th-St-APT-4A-New-York-NY-10128/219700632_zpid/,FOR_SALE,"$289,000","417 E 87th St APT 4A, New York, NY 10128",10128,0,1,0
CONDO,38,https://www.zillow.com/homedetails/251-W-19th-St-A1-New-York-NY-10011/2060329115_zpid/,FOR_SALE,"$1,900,000","251 W 19th St #A1, New York, NY 10011",10011,3,3,2256
MULTI_FAMILY,360,https://www.zillow.com/homedetails/344-W-121st-St-New-York-NY-10027/31552229_zpid/,FOR_SALE,"$1,249,000","344 W 121st Street, New York, NY 10027",10027,6,2,3600
SINGLE_FAMILY,13,https://www.zillow.com/homedetails/58-Gina-Ct-Staten-Island-NY-10314/442555014_zpid/,FOR_SALE,"$599,000","58 Gina Ct, Staten Island, NY 10314",10314,2,2,1158
SINGLE_FAMILY,3,https://www.zillow.com/homedetails/170-Newman-Ave-Bronx-NY-10473/29790433_zpid/,FOR_SALE,"$449,000","170 Newman Avenue, Bronx, NY 10473",10473,2,2,1400
CONDO,192,https://www.zillow.com/homedetails/57-Montague-St-APT-2A-Brooklyn-NY-11201/244996436_zpid/,FOR_SALE,"$1,375,000","57 Montague St APT 2A, Brooklyn, NY 11201",11201,2,2,1090
CONDO,45,https://www.zillow.com/homedetails/620-Park-Ave-FLOOR-14-New-York-NY-10065/299332123_zpid/,FOR_SALE,"$19,750,000","620 Park Ave FLOOR 14, New York, NY 10065",10065,4,5,0
CONDO,7,https://www.zillow.com/homedetails/170-Hicks-St-APT-2-Brooklyn-NY-11201/30567487_zpid/,FOR_SALE,"$3,300,000","170 Hicks St APT 2, Brooklyn, NY 11201",11201,3,2,1940
CONDO,230,https://www.zillow.com/homedetails/305-E-108th-St-APT-2E-New-York-NY-10029/31546777_zpid/,FOR_SALE,"$1,000,000","305 E 108th St APT 2E, New York, NY 10029",10029,4,2,1700
SINGLE_FAMILY,11,https://www.zillow.com/homedetails/1806-Undercliff-Ave-Bronx-NY-10453/29782438_zpid/,FOR_SALE,"$550,000","1806 Undercliff Avenue, Bronx, NY 10453",10453,4,1,1450
SINGLE_FAMILY,10,https://www.zillow.com/homedetails/131-Ridgeway-Ave-Staten-Island-NY-10314/64752147_zpid/,FOR_SALE,"$558,000","131 Ridgeway Ave, Staten Island, NY 10314",10314,3,3,1806
SINGLE_FAMILY,14,https://www.zillow.com/homedetails/53-15-205th-St-Oakland-Gardens-NY-11364/442532858_zpid/,FOR_SALE,"$795,000","53-15 205th St, Oakland Gardens, NY 11364",11364,2,2,1300
MULTI_FAMILY,0,https://www.zillow.com/homedetails/490-Hancock-St-1-Brooklyn-NY-11233/442916493_zpid/,FOR_SALE,"$1,900,000","490 Hancock St #1, Brooklyn, NY 11233",11233,5,3,2756
CONDO,320,https://www.zillow.com/homedetails/11-E-68th-St-New-York-NY-10065/121192535_zpid/,FOR_SALE,"$33,500,000","11 E 68th St, New York, NY 10065",10065,5,6,6189
MULTI_FAMILY,5,https://www.zillow.com/homedetails/21420-45th-Rd-Bayside-NY-11361/32082014_zpid/,FOR_SALE,"$1,550,000","214-20 45th Road, Bayside, NY 11361",11361,5,5,
TOWNHOUSE,56,https://www.zillow.com/homedetails/18-19-215th-St-25-Bayside-NY-11360/342487795_zpid/,FOR_SALE,"$658,888","1819 215th Street UNIT 25, Bayside, NY 11360",11360,3,3,1270
CONDO,76,https://www.zillow.com/homedetails/325-Marine-Ave-APT-C3-Brooklyn-NY-11209/245024494_zpid/,FOR_SALE,"$359,000","325 Marine Ave APT C3, Brooklyn, NY 11209",11209,2,1,820
CONDO,14,https://www.zillow.com/homedetails/170-5th-Ave-UNIT-PENTHOUSE-New-York-NY-10010/442532860_zpid/,FOR_SALE,"$25,000,000","170 5th Ave UNIT PENTHOUSE, New York, NY 10010",10010,5,5,5777
SINGLE_FAMILY,45,https://www.zillow.com/homedetails/12-Middlemay-Cir-Forest-Hills-NY-11375/32004658_zpid/,FOR_SALE,"$2,198,000","12 Middlemay Cir, Forest Hills, NY 11375",11375,4,4,2714
SINGLE_FAMILY,25,https://www.zillow.com/homedetails/20801-33rd-Ave-Flushing-NY-11361/32059157_zpid/,FOR_SALE,"$950,000","20801 33rd Ave, Flushing, NY 11361",11361,3,2,2958
SINGLE_FAMILY,6,https://www.zillow.com/homedetails/10215-215th-St-Jamaica-NY-11429/32160721_zpid/,FOR_SALE,"$285,000","10215 215th St, Jamaica, NY 11429",11429,2,1,1380
SINGLE_FAMILY,178,https://www.zillow.com/homedetails/305-Arkansas-Dr-Brooklyn-NY-11234/30787905_zpid/,FOR_SALE,$1.25M,"305 Arkansas Dr, Brooklyn, NY 11234",11234,4,5,3100
SINGLE_FAMILY,210,https://www.zillow.com/homedetails/161-27-118th-Ave-Jamaica-NY-11434/2056689029_zpid/,FOR_SALE,"$650,000","161-27 118th Avenue, Jamaica, NY 11434",11434,4,2,2100
SINGLE_FAMILY,241,https://www.zillow.com/homedetails/835-Dean-Ave-Bronx-NY-10465/29846246_zpid/,FOR_SALE,"$895,000","835 Dean Avenue, Bronx, NY 10465",10465,4,3,1870
CONDO,160,https://www.zillow.com/homedetails/142-W-10th-St-APT-2B-New-York-NY-10014/69524143_zpid/,FOR_SALE,"$2,250,000","142 W 10th St APT 2B, New York, NY 10014",10014,2,1,0
SINGLE_FAMILY,4,https://www.zillow.com/homedetails/42-Michael-Loop-Staten-Island-NY-10304/59820411_zpid/,FOR_SALE,"$1,499,999","42 Michael Loop, Staten Island, NY 10304",10304,5,5,3024
MULTI_FAMILY,24,https://www.zillow.com/homedetails/169-Underhill-Ave-UNIT-TOWNHOUSE-Brooklyn-NY-11238/442295856_zpid/,FOR_SALE,"$2,995,000","169 Underhill Ave UNIT TOWNHOUSE, Brooklyn, NY 11238",11238,6,4,3536
SINGLE_FAMILY,97,https://www.zillow.com/homedetails/314-Beach-84th-St-Rockaway-Beach-NY-11693/32225309_zpid/,FOR_SALE,"$375,000","314 Beach 84th Street, Rockaway Beach, NY 11693",11693,3,1,1268
CONDO,59,https://www.zillow.com/homedetails/253-W-73rd-St-APT-2G-New-York-NY-10023/2132305356_zpid/,FOR_SALE,"$1,599,000","253 W 73rd St APT 2G, New York, NY 10023",10023,2,2,1263
CONDO,7,https://www.zillow.com/homedetails/3636-Greystone-Ave-APT-6M-Bronx-NY-10463/244464326_zpid/,FOR_SALE,"$299,000","3636 Greystone Avenue UNIT 6M, Bronx, NY 10463",10463,2,2,1068
SINGLE_FAMILY,73,https://www.zillow.com/homedetails/1062-E-93rd-St-1-Brooklyn-NY-11236/440331176_zpid/,FOR_SALE,"$550,000","1062 E 93rd St #1, Brooklyn, NY 11236",11236,3,2,954
CONDO,64,https://www.zillow.com/homedetails/401-Hicks-St-A3A-Brooklyn-NY-11201/442154286_zpid/,FOR_SALE,"$2,875,000","401 Hicks St #A3A, Brooklyn, NY 11201",11201,3,3,3044
TOWNHOUSE,59,https://www.zillow.com/homedetails/842-Carroll-St-Brooklyn-NY-11215/30587047_zpid/,FOR_SALE,"$15,000,000","842 Carroll St, Brooklyn, NY 11215",11215,12,9,7098
CONDO,84,https://www.zillow.com/homedetails/740-E-232nd-St-APT-1F-Bronx-NY-10466/439920400_zpid/,FOR_SALE,"$180,000","740 232nd Street UNIT 1F, Bronx, NY 10466",10466,2,1,950
MULTI_FAMILY,11,https://www.zillow.com/homedetails/2812-Dudley-Ave-Bronx-NY-10461/29842236_zpid/,FOR_SALE,"$1,195,000","2812 Dudley Avenue, Bronx, NY 10461",10461,11,5,
APARTMENT,7,https://www.zillow.com/homedetails/28-Fenway-Cir-APT-1-3-Staten-Island-NY-10308/32354357_zpid/,FOR_SALE,"$299,999","28 Fenway Cir APT 1-3, Staten Island, NY 10308",10308,2,1,905
CONDO,22,https://www.zillow.com/homedetails/260-60-73rd-Ave-UNIT-84-B-Glen-Oaks-NY-11004/442337566_zpid/,FOR_SALE,"$299,999","260-60 73 Avenue UNIT 84 B, Glen Oaks, NY 11004",11004,2,1,607
TOWNHOUSE,126,https://www.zillow.com/homedetails/17-E-9th-St-New-York-NY-10003/401990447_zpid/,FOR_SALE,"$36,500,000","17 E 9th St, New York, NY 10003",10003,6,10,9103
CONDO,76,https://www.zillow.com/homedetails/21-37-33rd-St-APT-5B-Astoria-NY-11105/341650003_zpid/,FOR_SALE,"$260,000","21-37 33rd St APT 5B, Astoria, NY 11105",11105,2,1,0
CONDO,67,https://www.zillow.com/homedetails/123-E-88th-St-APT-1A-New-York-NY-10128/123271033_zpid/,FOR_SALE,"$435,000","123 E 88th St APT 1A, New York, NY 10128",10128,2,1,0
SINGLE_FAMILY,7,https://www.zillow.com/homedetails/373-Richard-Ave-Staten-Island-NY-10309/32374608_zpid/,FOR_SALE,"$599,999","373 Richard Ave, Staten Island, NY 10309",10309,3,1,1008
CONDO,133,https://www.zillow.com/homedetails/1991-Broadway-4BCD-New-York-NY-10023/2079029912_zpid/,FOR_SALE,"$2,000,000","1991 Broadway #4BCD, New York, NY 10023",10023,4,3,1900
MULTI_FAMILY,4,https://www.zillow.com/homedetails/331-Washington-Ave-Brooklyn-NY-11205/30612549_zpid/,FOR_SALE,"$6,250,000","331 Washington Ave, Brooklyn, NY 11205",11205,4,5,4538
MULTI_FAMILY,25,https://www.zillow.com/homedetails/4018-209th-St-Flushing-NY-11361/32061849_zpid/,FOR_SALE,"$1,299,000","40-18 209th Street, Bayside, NY 11361",11361,4,3,1800
CONDO,257,https://www.zillow.com/homedetails/144-55-Melbourne-Ave-3J-Flushing-NY-11367/245367083_zpid/,FOR_SALE,"$150,000","144-55 Melbourne Ave #3J, Flushing, NY 11367",11367,1,1,0
